0	0.07772344757968772
1	2.9538961294132683E-4
2	2.9538961294132683E-4
3	2.9538961294132683E-4
4	0.07546696927440431
5	2.9538961294132683E-4
6	0.014086084878062772
7	2.9538961294132683E-4
8	2.9538961294132683E-4
9	2.9538961294132683E-4
10	0.0949845311461513
11	2.9538961294132683E-4
12	2.9538961294132683E-4
13	2.9538961294132683E-4
14	0.020412385107473886
15	2.9538961294132683E-4
16	2.9538961294132683E-4
17	2.9538961294132683E-4
18	0.011312976978878854
19	2.9513824269454287E-4
20	2.9538961294132683E-4
21	2.9538961294132683E-4
22	2.9513824269454287E-4
23	2.9538961294132683E-4
24	0.00722873461982601
25	2.9538961294132683E-4
26	0.01092060727788564
27	2.9513824269454287E-4
28	0.07585651951378598
29	2.9538961294132683E-4
30	2.9538961294132683E-4
31	2.9538961294132683E-4
32	2.9538961294132683E-4
33	2.9513824269454287E-4
34	0.03538201207134958
35	2.9538961294132683E-4
36	0.0053717504737241135
37	2.9538961294132683E-4
38	0.022168820517089592
39	2.9513824269454287E-4
40	2.9513824269454287E-4
41	2.9538961294132683E-4
42	2.9538961294132683E-4
43	2.9538961294132683E-4
44	2.9538961294132683E-4
45	2.9538961294132683E-4
46	0.005994729063334734
47	2.9538961294132683E-4
48	0.005081081153845947
49	2.9538961294132683E-4
50	2.9538961294132683E-4
51	2.9538961294132683E-4
52	2.9538961294132683E-4
53	2.9538961294132683E-4
54	2.9513824269454287E-4
55	2.9538961294132683E-4
56	0.0061199575012451535
57	2.9538961294132683E-4
58	2.9538961294132683E-4
59	2.9538961294132683E-4
60	0.002636912056748965
61	2.9513824269454287E-4
62	2.9538961294132683E-4
63	2.9513824269454287E-4
64	2.9538961294132683E-4
65	2.9538961294132683E-4
66	2.9538961294132683E-4
67	2.9538961294132683E-4
68	0.019249888514484212
69	2.9538961294132683E-4
70	0.005022831848573493
71	2.9538961294132683E-4
72	2.9538961294132683E-4
73	2.9538961294132683E-4
74	2.9538961294132683E-4
75	2.9538961294132683E-4
76	2.9538961294132683E-4
77	2.9538961294132683E-4
78	0.0022772184984190267
79	2.9538961294132683E-4
80	0.01872293294355721
81	2.9513824269454287E-4
82	2.9538961294132683E-4
83	2.9538961294132683E-4
84	0.0034718854846088813
85	2.9513824269454287E-4
86	0.003338606508419411
87	2.9538961294132683E-4
88	0.0030853864909919076
89	2.9538961294132683E-4
90	0.001976132790385959
91	2.9538961294132683E-4
92	2.9538961294132683E-4
93	2.9538961294132683E-4
94	2.9538961294132683E-4
95	2.9538961294132683E-4
96	2.9538961294132683E-4
97	2.9513824269454287E-4
98	0.0038302899678904836
99	2.9538961294132683E-4
100	0.00268949475873462
101	2.9538961294132683E-4
102	2.9513824269454287E-4
103	2.9538961294132683E-4
104	0.0028210289352247437
105	2.9513824269454287E-4
106	0.003173289100335719
107	2.9538961294132683E-4
108	0.001437730040538895
109	2.9538961294132683E-4
110	2.9538961294132683E-4
111	2.9513824269454287E-4
112	2.9513824269454287E-4
113	2.9538961294132683E-4
114	0.00228599856992688
115	2.9538961294132683E-4
116	0.0044330181800784
117	2.9538961294132683E-4
118	2.9538961294132683E-4
119	2.9538961294132683E-4
120	0.0017138130478870444
121	2.9538961294132683E-4
122	2.9538961294132683E-4
123	2.9513824269454287E-4
124	2.9538961294132683E-4
125	2.9538961294132683E-4
126	2.9538961294132683E-4
127	2.9538961294132683E-4
128	2.9538961294132683E-4
129	2.9538961294132683E-4
130	2.9513824269454287E-4
131	2.9538961294132683E-4
132	2.9538961294132683E-4
133	2.9513824269454287E-4
134	0.025568650218598128
135	2.9538961294132683E-4
136	2.9538961294132683E-4
137	2.9538961294132683E-4
138	2.9513824269454287E-4
139	2.9513824269454287E-4
140	2.9538961294132683E-4
141	2.9513824269454287E-4
142	2.9538961294132683E-4
143	2.9538961294132683E-4
144	0.0032128050832869815
145	2.9538961294132683E-4
146	2.9538961294132683E-4
147	2.9538961294132683E-4
148	2.9538961294132683E-4
149	2.9538961294132683E-4
150	0.002229319487718094
151	2.9538961294132683E-4
152	2.9538961294132683E-4
153	2.9538961294132683E-4
154	2.9538961294132683E-4
155	2.9538961294132683E-4
156	2.9538961294132683E-4
157	2.9538961294132683E-4
158	2.9538961294132683E-4
159	2.9513824269454287E-4
160	0.002291547318787981
161	2.9538961294132683E-4
162	2.9513824269454287E-4
163	2.9538961294132683E-4
164	2.9538961294132683E-4
165	2.9538961294132683E-4
166	0.0010536833469280216
167	2.9538961294132683E-4
168	2.9538961294132683E-4
169	2.9538961294132683E-4
170	2.9538961294132683E-4
171	2.9538961294132683E-4
172	2.9538961294132683E-4
173	2.9538961294132683E-4
174	0.0012165890580943996
175	2.9538961294132683E-4
176	0.0016484564129384612
177	2.9538961294132683E-4
178	0.007504133095999918
179	2.9538961294132683E-4
180	2.9513824269454287E-4
181	2.9538961294132683E-4
182	2.9538961294132683E-4
183	2.9538961294132683E-4
184	2.9538961294132683E-4
185	2.9538961294132683E-4
186	0.0019657422117720785
187	2.9538961294132683E-4
188	2.9538961294132683E-4
189	2.9538961294132683E-4
190	2.9513824269454287E-4
191	2.9538961294132683E-4
192	2.9538961294132683E-4
193	2.9538961294132683E-4
194	2.9538961294132683E-4
195	2.9538961294132683E-4
196	2.9513824269454287E-4
197	2.9538961294132683E-4
198	2.9538961294132683E-4
199	2.9538961294132683E-4
200	0.0033676205858749063
201	2.9538961294132683E-4
202	2.9538961294132683E-4
203	2.9538961294132683E-4
204	2.9538961294132683E-4
205	2.9538961294132683E-4
206	2.9538961294132683E-4
207	2.9538961294132683E-4
208	2.9513824269454287E-4
209	2.9538961294132683E-4
210	7.774206855910755E-4
211	2.9513824269454287E-4
212	2.9538961294132683E-4
213	2.9538961294132683E-4
214	0.0022376005402191933
215	2.9538961294132683E-4
216	0.0022910710655244812
217	2.9538961294132683E-4
218	0.0028646758613758176
219	2.9538961294132683E-4
220	2.9538961294132683E-4
221	2.9538961294132683E-4
222	2.9538961294132683E-4
223	2.9513824269454287E-4
224	2.9538961294132683E-4
225	2.9538961294132683E-4
226	0.0018198677364175508
227	2.9538961294132683E-4
228	2.9513824269454287E-4
229	2.9538961294132683E-4
230	2.9538961294132683E-4
231	2.9538961294132683E-4
232	2.9538961294132683E-4
233	2.9538961294132683E-4
234	2.9538961294132683E-4
235	2.9538961294132683E-4
236	0.005045230610173486
237	2.9538961294132683E-4
238	2.9538961294132683E-4
239	2.9538961294132683E-4
240	0.0018442581835460643
241	2.9538961294132683E-4
242	2.9538961294132683E-4
243	2.9538961294132683E-4
244	2.9513824269454287E-4
245	2.9538961294132683E-4
246	0.0010540443454648734
247	2.9538961294132683E-4
248	0.0016907585166681819
249	2.9513824269454287E-4
250	2.9513824269454287E-4
251	2.9538961294132683E-4
252	2.9538961294132683E-4
253	2.9538961294132683E-4
254	0.0016800712474493314
255	2.9538961294132683E-4
256	0.027970670274563802
257	2.9538961294132683E-4
258	6.709150459698616E-4
259	2.9538961294132683E-4
260	2.9538961294132683E-4
261	2.9538961294132683E-4
262	2.9538961294132683E-4
263	2.9538961294132683E-4
264	7.055227606306601E-4
265	2.9538961294132683E-4
266	2.9538961294132683E-4
267	2.9538961294132683E-4
268	2.9538961294132683E-4
269	2.9538961294132683E-4
270	6.632812621010391E-4
271	2.9513824269454287E-4
272	2.9538961294132683E-4
273	2.9513824269454287E-4
274	2.9538961294132683E-4
275	2.9538961294132683E-4
276	5.136075568528305E-4
277	2.9538961294132683E-4
278	2.9538961294132683E-4
279	2.9538961294132683E-4
280	7.838691332855528E-4
281	2.9538961294132683E-4
282	2.9538961294132683E-4
283	2.9538961294132683E-4
284	9.918082328637967E-4
285	2.9538961294132683E-4
286	8.416684973617966E-4
287	2.9538961294132683E-4
288	2.9538961294132683E-4
289	2.9538961294132683E-4
290	2.9538961294132683E-4
291	2.9538961294132683E-4
292	2.9513824269454287E-4
293	2.9538961294132683E-4
294	2.9513824269454287E-4
295	2.9538961294132683E-4
296	2.9538961294132683E-4
297	2.9538961294132683E-4
298	2.9513824269454287E-4
299	2.9538961294132683E-4
300	0.002045252546170241
301	2.9513824269454287E-4
302	2.9538961294132683E-4
303	2.9538961294132683E-4
304	0.0012526664679949075
305	2.9538961294132683E-4
306	5.848394650509986E-4
307	2.9513824269454287E-4
308	2.9538961294132683E-4
309	2.9513824269454287E-4
310	2.9538961294132683E-4
311	2.9538961294132683E-4
312	2.9513824269454287E-4
313	2.9538961294132683E-4
314	2.9538961294132683E-4
315	2.9538961294132683E-4
316	2.9538961294132683E-4
317	2.9538961294132683E-4
318	6.354298545091745E-4
319	2.9513824269454287E-4
320	2.9538961294132683E-4
321	2.9538961294132683E-4
322	2.9538961294132683E-4
323	2.9538961294132683E-4
324	0.0012995363910153174
325	2.9538961294132683E-4
326	2.9538961294132683E-4
327	2.9538961294132683E-4
328	2.9538961294132683E-4
329	2.9538961294132683E-4
330	4.518891532639007E-4
331	2.9538961294132683E-4
332	2.9538961294132683E-4
333	2.9513824269454287E-4
334	9.67998429401532E-4
335	2.9538961294132683E-4
336	2.9513824269454287E-4
337	2.9513824269454287E-4
338	2.9538961294132683E-4
339	2.9538961294132683E-4
340	8.690709836082256E-4
341	2.9538961294132683E-4
342	2.9538961294132683E-4
343	2.9538961294132683E-4
344	2.9538961294132683E-4
345	2.9538961294132683E-4
346	2.9538961294132683E-4
347	2.9538961294132683E-4
